[SECTION];metadata
key;value
schema_version;1
name;Мой проект
task_number;
description;
status;draft

[SECTION];objects
type;name;sort_order;params;results;is_valid;validation_errors
Прям. бак №4;1;self_regulating;ТЛТ-25;"{""cable_mark"": null, ""pipe_length"": 4.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 10.0, ""process_temperature"": 60.0, ""required_power_per_meter"": 20.886}";"{""current"": 0.5, ""voltage"": 220.0, ""total_power"": 110.0, ""cable_length"": 4.4, ""selected_cable"": ""ТЛТ-25""}"
Шар. бак №9;1;self_regulating;;{};"{""error"": ""ValueError: Не найден кабель с мощностью ≥ 108.49 Вт/м (максимум линейки — 100 Вт/м)"", ""object_name"": ""Шар. бак №9"", ""object_type"": ""tank""}"
Шар. бак №18;1;self_regulating;ТЛТ-40;"{""cable_mark"": null, ""pipe_length"": 1.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -10.0, ""process_temperature"": 60.0, ""required_power_per_meter"": 28.373}";"{""current"": 0.2, ""voltage"": 220.0, ""total_power"": 44.0, ""cable_length"": 1.1, ""selected_cable"": ""ТЛТ-40""}"
Прям. бак №13;1;self_regulating;;{};"{""error"": ""ValueError: Не найден кабель с мощностью ≥ 156.79 Вт/м (максимум линейки — 100 Вт/м)"", ""object_name"": ""Прям. бак №13"", ""object_type"": ""tank""}"
Шар. бак №22;1;self_regulating;ТЛТ-40;"{""cable_mark"": null, ""pipe_length"": 1.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -10.0, ""process_temperature"": 100.0, ""required_power_per_meter"": 33.908}";"{""current"": 0.2, ""voltage"": 220.0, ""total_power"": 44.0, ""cable_length"": 1.1, ""selected_cable"": ""ТЛТ-40""}"
Шар. бак №31;1;self_regulating;ТЛТ-100;"{""cable_mark"": null, ""pipe_length"": 1.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -30.0, ""process_temperature"": 40.0, ""required_power_per_meter"": 81.829}";"{""current"": 0.5, ""voltage"": 220.0, ""total_power"": 110.0, ""cable_length"": 1.1, ""selected_cable"": ""ТЛТ-100""}"
Прям. бак №40;1;self_regulating;ТЛТ-20;"{""cable_mark"": null, ""pipe_length"": 4.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -20.0, ""process_temperature"": 40.0, ""required_power_per_meter"": 14.875}";"{""current"": 0.4, ""voltage"": 220.0, ""total_power"": 88.0, ""cable_length"": 4.4, ""selected_cable"": ""ТЛТ-20""}"
Шар. бак №38;1;self_regulating;ТЛТ-60;"{""cable_mark"": null, ""pipe_length"": 1.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -10.0, ""process_temperature"": 60.0, ""required_power_per_meter"": 47.765}";"{""current"": 0.3, ""voltage"": 220.0, ""total_power"": 66.0, ""cable_length"": 1.1, ""selected_cable"": ""ТЛТ-60""}"
Труба DN108 №6;2;self_regulating;ТЛТ-60;"{""cable_mark"": null, ""pipe_length"": 82.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -30.0, ""process_temperature"": 100.0, ""required_power_per_meter"": 53.062}";"{""current"": 24.6, ""voltage"": 220.0, ""total_power"": 5412.0, ""cable_length"": 90.2, ""selected_cable"": ""ТЛТ-60""}"
Труба DN89 №13;2;self_regulating;ТЛТ-25;"{""cable_mark"": null, ""pipe_length"": 85.9, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 10.0, ""process_temperature"": 70.0, ""required_power_per_meter"": 12.039}";"{""current"": 10.738, ""voltage"": 220.0, ""total_power"": 2362.25, ""cable_length"": 94.49, ""selected_cable"": ""ТЛТ-25""}"
Труба DN219 №18;2;self_regulating;ТЛТ-25;"{""cable_mark"": null, ""pipe_length"": 184.2, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 5.0, ""process_temperature"": 50.0, ""required_power_per_meter"": 18.355}";"{""current"": 23.025, ""voltage"": 220.0, ""total_power"": 5065.5, ""cable_length"": 202.62, ""selected_cable"": ""ТЛТ-25""}"
Труба DN42 №1;2;self_regulating;ТЛТ-25;"{""cable_mark"": null, ""pipe_length"": 17.4, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -20.0, ""process_temperature"": 60.0, ""required_power_per_meter"": 22.625}";"{""current"": 2.175, ""voltage"": 220.0, ""total_power"": 478.5, ""cable_length"": 19.14, ""selected_cable"": ""ТЛТ-25""}"
